Prefix Length,Determiners,Prompt,Answer,Correct
4,some-some,"Ann ordered two of the bagels. Did Ann order all of the bagels? Maybe.
Two of the oranges are delicious. Are some of the oranges delicious? Yes.
Jo purchased half of the snacks. Did Jo purchase three of the snacks? Maybe.
Adam spotted all of the churros. Did Adam spot none of the churros? No.
Jo ate some of the bagels. Did Jo eat some of the bagels?", Yes.,1
4,some-all,"Sophie spotted most of the cakes. Did Sophie spot three of the cakes? Maybe.
Bill had none of the pretzels. Did Bill have two of the pretzels? No.
Two of the apples are on sale. Are all of the apples on sale? Maybe.
The singer ordered three of the scarves. Did the singer order three of the scarves? Yes.
Bill saw some of the signs. Did Bill see all of the signs?", No.,1
4,all-some,"Sophie spotted most of the cakes. Did Sophie spot three of the cakes? Maybe.
Bill had none of the pretzels. Did Bill have two of the pretzels? No.
Two of the apples are on sale. Are all of the apples on sale? Maybe.
The singer ordered three of the scarves. Did the singer order three of the scarves? Yes.
Sophie noticed all of the cakes. Did Sophie notice some of the cakes?", Maybe.,0
4,all-all,"Sophie spotted most of the cakes. Did Sophie spot three of the cakes? Maybe.
Bill had none of the pretzels. Did Bill have two of the pretzels? No.
Two of the apples are on sale. Are all of the apples on sale? Maybe.
The singer ordered three of the scarves. Did the singer order three of the scarves? Yes.
All of the shirts are on sale. Are all of the shirts on sale?", No.,0
4,some-some,"Sophie spotted most of the cakes. Did Sophie spot three of the cakes? Maybe.
Bill had none of the pretzels. Did Bill have two of the pretzels? No.
Two of the apples are on sale. Are all of the apples on sale? Maybe.
The singer ordered three of the scarves. Did the singer order three of the scarves? Yes.
Michael ordered some of the candles. Did Michael order some of the candles?", Yes.,1
4,some-all,"Mark liked most of the sweaters. Did Mark like three of the sweaters? Maybe.
Robin saw several of the attractions. Did Robin see none of the attractions? No.
The teacher ate both of the churros. Did the teacher eat both of the churros? Yes.
Sophie liked most of the tickets. Did Sophie like three of the tickets? Maybe.
The actor bought some of the rings. Did the actor buy all of the rings?", No.,1
4,all-some,"Mark liked most of the sweaters. Did Mark like three of the sweaters? Maybe.
Robin saw several of the attractions. Did Robin see none of the attractions? No.
The teacher ate both of the churros. Did the teacher eat both of the churros? Yes.
Sophie liked most of the tickets. Did Sophie like three of the tickets? Maybe.
All of the rings are green. Are some of the rings green?", Yes.,1
4,all-all,"Mark liked most of the sweaters. Did Mark like three of the sweaters? Maybe.
Robin saw several of the attractions. Did Robin see none of the attractions? No.
The teacher ate both of the churros. Did the teacher eat both of the churros? Yes.
Sophie liked most of the tickets. Did Sophie like three of the tickets? Maybe.
All of the sights are colourful. Are all of the sights colourful?", Yes.,1
4,some-some,"Mark liked most of the sweaters. Did Mark like three of the sweaters? Maybe.
Robin saw several of the attractions. Did Robin see none of the attractions? No.
The teacher ate both of the churros. Did the teacher eat both of the churros? Yes.
Sophie liked most of the tickets. Did Sophie like three of the tickets? Maybe.
Some of the sweaters are pretty. Are some of the sweaters pretty?", Yes.,1
4,some-all,"Sally had some of the cars. Did Sally have more than one of the cars? Yes.
Lucy had half of the sweaters. Did Lucy have three of the sweaters? Maybe.
Laura ate several of the peanuts. Did Laura eat none of the peanuts? No.
Michael wanted most of the sweaters. Did Michael want three of the sweaters? Maybe.
Robin noticed some of the cakes. Did Robin notice all of the cakes?", No.,1
4,all-some,"Sally had some of the cars. Did Sally have more than one of the cars? Yes.
Lucy had half of the sweaters. Did Lucy have three of the sweaters? Maybe.
Laura ate several of the peanuts. Did Laura eat none of the peanuts? No.
Michael wanted most of the sweaters. Did Michael want three of the sweaters? Maybe.
All of the mugs are yellow. Are some of the mugs yellow?", Yes.,1
4,all-all,"Sally had some of the cars. Did Sally have more than one of the cars? Yes.
Lucy had half of the sweaters. Did Lucy have three of the sweaters? Maybe.
Laura ate several of the peanuts. Did Laura eat none of the peanuts? No.
Michael wanted most of the sweaters. Did Michael want three of the sweaters? Maybe.
Robin had all of the cars. Did Robin have all of the cars?", Yes.,1
4,some-some,"Sally had some of the cars. Did Sally have more than one of the cars? Yes.
Lucy had half of the sweaters. Did Lucy have three of the sweaters? Maybe.
Laura ate several of the peanuts. Did Laura eat none of the peanuts? No.
Michael wanted most of the sweaters. Did Michael want three of the sweaters? Maybe.
Laura saw some of the giraffes. Did Laura see some of the giraffes?", Yes.,1
4,some-all,"The man wanted several of the cupcakes. Did the man want none of the cupcakes? No.
Bill saw two of the rings. Did Bill see some of the rings? Yes.
Laura bought two of the burgers. Did Laura buy half of the burgers? Maybe.
Most of the sweaters are orange. Are three of the sweaters orange? Maybe.
Some of the churros are mouldy. Are all of the churros mouldy?", No.,1
4,all-some,"The man wanted several of the cupcakes. Did the man want none of the cupcakes? No.
Bill saw two of the rings. Did Bill see some of the rings? Yes.
Laura bought two of the burgers. Did Laura buy half of the burgers? Maybe.
Most of the sweaters are orange. Are three of the sweaters orange? Maybe.
The man saw all of the bottles. Did the man see some of the bottles?", No.,0
4,all-all,"The man wanted several of the cupcakes. Did the man want none of the cupcakes? No.
Bill saw two of the rings. Did Bill see some of the rings? Yes.
Laura bought two of the burgers. Did Laura buy half of the burgers? Maybe.
Most of the sweaters are orange. Are three of the sweaters orange? Maybe.
Michael liked all of the sweaters. Did Michael like all of the sweaters?", Yes.,1
4,some-some,"The man wanted several of the cupcakes. Did the man want none of the cupcakes? No.
Bill saw two of the rings. Did Bill see some of the rings? Yes.
Laura bought two of the burgers. Did Laura buy half of the burgers? Maybe.
Most of the sweaters are orange. Are three of the sweaters orange? Maybe.
Jim ate some of the cupcakes. Did Jim eat some of the cupcakes?", Maybe.,0
4,some-all,"Some of the churros are sold out. Are more than one of the churros sold out? Yes.
Mary ate half of the cakes. Did Mary eat three of the cakes? Maybe.
Lucy noticed none of the signs. Did Lucy notice several of the signs? No.
The actress got half of the tickets. Did the actress get three of the tickets? Maybe.
The woman got some of the oranges. Did the woman get all of the oranges?", No.,1
4,all-some,"Some of the churros are sold out. Are more than one of the churros sold out? Yes.
Mary ate half of the cakes. Did Mary eat three of the cakes? Maybe.
Lucy noticed none of the signs. Did Lucy notice several of the signs? No.
The actress got half of the tickets. Did the actress get three of the tickets? Maybe.
Lucy bought all of the bottles. Did Lucy buy some of the bottles?", No.,0
4,all-all,"Some of the churros are sold out. Are more than one of the churros sold out? Yes.
Mary ate half of the cakes. Did Mary eat three of the cakes? Maybe.
Lucy noticed none of the signs. Did Lucy notice several of the signs? No.
The actress got half of the tickets. Did the actress get three of the tickets? Maybe.
The teacher noticed all of the toys. Did the teacher notice all of the toys?", Yes.,1
4,some-some,"Some of the churros are sold out. Are more than one of the churros sold out? Yes.
Mary ate half of the cakes. Did Mary eat three of the cakes? Maybe.
Lucy noticed none of the signs. Did Lucy notice several of the signs? No.
The actress got half of the tickets. Did the actress get three of the tickets? Maybe.
Adam purchased some of the rings. Did Adam purchase some of the rings?", Yes.,1
4,some-all,"The singer purchased half of the chocolates. Did the singer purchase three of the chocolates? Maybe.
Michael noticed two of the backpacks. Did Michael notice all of the backpacks? Maybe.
The actor liked both of the candles. Did the actor like both of the candles? Yes.
Sophie purchased exactly two of the sweaters. Did Sophie purchase one of the sweaters? No.
Some of the pastries are expensive. Are all of the pastries expensive?", No.,1
4,all-some,"The singer purchased half of the chocolates. Did the singer purchase three of the chocolates? Maybe.
Michael noticed two of the backpacks. Did Michael notice all of the backpacks? Maybe.
The actor liked both of the candles. Did the actor like both of the candles? Yes.
Sophie purchased exactly two of the sweaters. Did Sophie purchase one of the sweaters? No.
All of the bottles are affordable. Are some of the bottles affordable?", Yes.,1
4,all-all,"The singer purchased half of the chocolates. Did the singer purchase three of the chocolates? Maybe.
Michael noticed two of the backpacks. Did Michael notice all of the backpacks? Maybe.
The actor liked both of the candles. Did the actor like both of the candles? Yes.
Sophie purchased exactly two of the sweaters. Did Sophie purchase one of the sweaters? No.
The woman liked all of the bottles. Did the woman like all of the bottles?", Yes.,1
4,some-some,"The singer purchased half of the chocolates. Did the singer purchase three of the chocolates? Maybe.
Michael noticed two of the backpacks. Did Michael notice all of the backpacks? Maybe.
The actor liked both of the candles. Did the actor like both of the candles? Yes.
Sophie purchased exactly two of the sweaters. Did Sophie purchase one of the sweaters? No.
Mary noticed some of the sandwiches. Did Mary notice some of the sandwiches?", Yes.,1
4,some-all,"The woman ate half of the peanuts. Did the woman eat half of the peanuts? Yes.
The actress spotted several of the cherries. Did the actress spot none of the cherries? No.
Jo saw most of the signs. Did Jo see three of the signs? Maybe.
John spotted most of the cakes. Did John spot three of the cakes? Maybe.
Sam bought some of the cupcakes. Did Sam buy all of the cupcakes?", No.,1
4,all-some,"The woman ate half of the peanuts. Did the woman eat half of the peanuts? Yes.
The actress spotted several of the cherries. Did the actress spot none of the cherries? No.
Jo saw most of the signs. Did Jo see three of the signs? Maybe.
John spotted most of the cakes. Did John spot three of the cakes? Maybe.
All of the performers are colourful. Are some of the performers colourful?", Yes.,1
4,all-all,"The woman ate half of the peanuts. Did the woman eat half of the peanuts? Yes.
The actress spotted several of the cherries. Did the actress spot none of the cherries? No.
Jo saw most of the signs. Did Jo see three of the signs? Maybe.
John spotted most of the cakes. Did John spot three of the cakes? Maybe.
Laura had all of the chocolates. Did Laura have all of the chocolates?", Yes.,1
4,some-some,"The woman ate half of the peanuts. Did the woman eat half of the peanuts? Yes.
The actress spotted several of the cherries. Did the actress spot none of the cherries? No.
Jo saw most of the signs. Did Jo see three of the signs? Maybe.
John spotted most of the cakes. Did John spot three of the cakes? Maybe.
The actor spotted some of the strawberries. Did the actor spot some of the strawberries?", Yes.,1
4,some-all,"Sidney wanted most of the rings. Did Sidney want three of the rings? Maybe.
The actress noticed half of the rings. Did the actress notice three of the rings? Maybe.
Mary noticed several of the attractions. Did Mary notice none of the attractions? No.
Three of the shirts are yellow. Are more than two of the shirts yellow? Yes.
Sidney saw some of the strawberries. Did Sidney see all of the strawberries?", No.,1
4,all-some,"Sidney wanted most of the rings. Did Sidney want three of the rings? Maybe.
The actress noticed half of the rings. Did the actress notice three of the rings? Maybe.
Mary noticed several of the attractions. Did Mary notice none of the attractions? No.
Three of the shirts are yellow. Are more than two of the shirts yellow? Yes.
Sidney ate all of the cakes. Did Sidney eat some of the cakes?", Maybe.,0
4,all-all,"Sidney wanted most of the rings. Did Sidney want three of the rings? Maybe.
The actress noticed half of the rings. Did the actress notice three of the rings? Maybe.
Mary noticed several of the attractions. Did Mary notice none of the attractions? No.
Three of the shirts are yellow. Are more than two of the shirts yellow? Yes.
Laura bought all of the tickets. Did Laura buy all of the tickets?", Yes.,1
4,some-some,"Sidney wanted most of the rings. Did Sidney want three of the rings? Maybe.
The actress noticed half of the rings. Did the actress notice three of the rings? Maybe.
Mary noticed several of the attractions. Did Mary notice none of the attractions? No.
Three of the shirts are yellow. Are more than two of the shirts yellow? Yes.
Some of the oranges are cold. Are some of the oranges cold?", Yes.,1
4,some-all,"Robin sold most of the snacks. Did Robin sell three of the snacks? Maybe.
The teacher noticed several of the churros. Did the teacher notice none of the churros? No.
Jim owned some of the shirts. Did Jim own more than one of the shirts? Yes.
Bill ate two of the apples. Did Bill eat half of the apples? Maybe.
Some of the hats are yellow. Are all of the hats yellow?", No.,1
4,all-some,"Robin sold most of the snacks. Did Robin sell three of the snacks? Maybe.
The teacher noticed several of the churros. Did the teacher notice none of the churros? No.
Jim owned some of the shirts. Did Jim own more than one of the shirts? Yes.
Bill ate two of the apples. Did Bill eat half of the apples? Maybe.
Mary got all of the sandwiches. Did Mary get some of the sandwiches?", No.,0
4,all-all,"Robin sold most of the snacks. Did Robin sell three of the snacks? Maybe.
The teacher noticed several of the churros. Did the teacher notice none of the churros? No.
Jim owned some of the shirts. Did Jim own more than one of the shirts? Yes.
Bill ate two of the apples. Did Bill eat half of the apples? Maybe.
John noticed all of the bottles. Did John notice all of the bottles?", No.,0
4,some-some,"Robin sold most of the snacks. Did Robin sell three of the snacks? Maybe.
The teacher noticed several of the churros. Did the teacher notice none of the churros? No.
Jim owned some of the shirts. Did Jim own more than one of the shirts? Yes.
Bill ate two of the apples. Did Bill eat half of the apples? Maybe.
Ann owned some of the backpacks. Did Ann own some of the backpacks?", Yes.,1
4,some-all,"Two of the sweaters are colourful. Are half of the sweaters colourful? Maybe.
Sam got half of the cars. Did Sam get three of the cars? Maybe.
Ann wanted none of the bagels. Did Ann want several of the bagels? No.
Three of the rings are yellow. Are more than two of the rings yellow? Yes.
Sidney had some of the chocolates. Did Sidney have all of the chocolates?", No.,1
4,all-some,"Two of the sweaters are colourful. Are half of the sweaters colourful? Maybe.
Sam got half of the cars. Did Sam get three of the cars? Maybe.
Ann wanted none of the bagels. Did Ann want several of the bagels? No.
Three of the rings are yellow. Are more than two of the rings yellow? Yes.
Adam noticed all of the cherries. Did Adam notice some of the cherries?", Yes.,1
4,all-all,"Two of the sweaters are colourful. Are half of the sweaters colourful? Maybe.
Sam got half of the cars. Did Sam get three of the cars? Maybe.
Ann wanted none of the bagels. Did Ann want several of the bagels? No.
Three of the rings are yellow. Are more than two of the rings yellow? Yes.
Sally spotted all of the cherries. Did Sally spot all of the cherries?", Yes.,1
4,some-some,"Two of the sweaters are colourful. Are half of the sweaters colourful? Maybe.
Sam got half of the cars. Did Sam get three of the cars? Maybe.
Ann wanted none of the bagels. Did Ann want several of the bagels? No.
Three of the rings are yellow. Are more than two of the rings yellow? Yes.
Ann purchased some of the scarves. Did Ann purchase some of the scarves?", Yes.,1
4,some-all,"Laura saw all of the mugs. Did Laura see none of the mugs? No.
Lucy owned half of the bottles. Did Lucy own half of the bottles? Yes.
John wanted most of the rings. Did John want three of the rings? Maybe.
Robin had two of the hats. Did Robin have all of the hats? Maybe.
Mary saw some of the mice. Did Mary see all of the mice?", No.,1
4,all-some,"Laura saw all of the mugs. Did Laura see none of the mugs? No.
Lucy owned half of the bottles. Did Lucy own half of the bottles? Yes.
John wanted most of the rings. Did John want three of the rings? Maybe.
Robin had two of the hats. Did Robin have all of the hats? Maybe.
Robin bought all of the cherries. Did Robin buy some of the cherries?", No.,0
4,all-all,"Laura saw all of the mugs. Did Laura see none of the mugs? No.
Lucy owned half of the bottles. Did Lucy own half of the bottles? Yes.
John wanted most of the rings. Did John want three of the rings? Maybe.
Robin had two of the hats. Did Robin have all of the hats? Maybe.
The actress wanted all of the mugs. Did the actress want all of the mugs?", No.,0
4,some-some,"Laura saw all of the mugs. Did Laura see none of the mugs? No.
Lucy owned half of the bottles. Did Lucy own half of the bottles? Yes.
John wanted most of the rings. Did John want three of the rings? Maybe.
Robin had two of the hats. Did Robin have all of the hats? Maybe.
Mark sold some of the cars. Did Mark sell some of the cars?", Yes.,1
4,some-all,"Michael had several of the umbrellas. Did Michael have none of the umbrellas? No.
Bill noticed half of the apples. Did Bill notice three of the apples? Maybe.
Bill ate two of the pastries. Did Bill eat two of the pastries? Yes.
Sophie bought half of the cakes. Did Sophie buy three of the cakes? Maybe.
Some of the backpacks are on sale. Are all of the backpacks on sale?", No.,1
4,all-some,"Michael had several of the umbrellas. Did Michael have none of the umbrellas? No.
Bill noticed half of the apples. Did Bill notice three of the apples? Maybe.
Bill ate two of the pastries. Did Bill eat two of the pastries? Yes.
Sophie bought half of the cakes. Did Sophie buy three of the cakes? Maybe.
Robin purchased all of the shirts. Did Robin purchase some of the shirts?", No.,0
4,all-all,"Michael had several of the umbrellas. Did Michael have none of the umbrellas? No.
Bill noticed half of the apples. Did Bill notice three of the apples? Maybe.
Bill ate two of the pastries. Did Bill eat two of the pastries? Yes.
Sophie bought half of the cakes. Did Sophie buy three of the cakes? Maybe.
The actor purchased all of the backpacks. Did the actor purchase all of the backpacks?", Yes.,1
4,some-some,"Michael had several of the umbrellas. Did Michael have none of the umbrellas? No.
Bill noticed half of the apples. Did Bill notice three of the apples? Maybe.
Bill ate two of the pastries. Did Bill eat two of the pastries? Yes.
Sophie bought half of the cakes. Did Sophie buy three of the cakes? Maybe.
Some of the toys are red. Are some of the toys red?", Yes.,1
4,some-all,"None of the shirts are red. Are some of the shirts red? No.
Sally had half of the mugs. Did Sally have half of the mugs? Yes.
Half of the sandwiches are tasty. Are three of the sandwiches tasty? Maybe.
The actor spotted half of the sights. Did the actor spot three of the sights? Maybe.
Sidney wanted some of the churros. Did Sidney want all of the churros?", No.,1
4,all-some,"None of the shirts are red. Are some of the shirts red? No.
Sally had half of the mugs. Did Sally have half of the mugs? Yes.
Half of the sandwiches are tasty. Are three of the sandwiches tasty? Maybe.
The actor spotted half of the sights. Did the actor spot three of the sights? Maybe.
Ann bought all of the peanuts. Did Ann buy some of the peanuts?", No.,0
4,all-all,"None of the shirts are red. Are some of the shirts red? No.
Sally had half of the mugs. Did Sally have half of the mugs? Yes.
Half of the sandwiches are tasty. Are three of the sandwiches tasty? Maybe.
The actor spotted half of the sights. Did the actor spot three of the sights? Maybe.
Mary owned all of the chocolates. Did Mary own all of the chocolates?", Yes.,1
4,some-some,"None of the shirts are red. Are some of the shirts red? No.
Sally had half of the mugs. Did Sally have half of the mugs? Yes.
Half of the sandwiches are tasty. Are three of the sandwiches tasty? Maybe.
The actor spotted half of the sights. Did the actor spot three of the sights? Maybe.
Sally purchased some of the cakes. Did Sally purchase some of the cakes?", Yes.,1
4,some-all,"Adam sold two of the rings. Did Adam sell all of the rings? Maybe.
Laura owned none of the apples. Did Laura own all of the apples? No.
John bought both of the cars. Did John buy all of the cars? Yes.
Ann noticed most of the bottles. Did Ann notice three of the bottles? Maybe.
Jim purchased some of the umbrellas. Did Jim purchase all of the umbrellas?", No.,1
4,all-some,"Adam sold two of the rings. Did Adam sell all of the rings? Maybe.
Laura owned none of the apples. Did Laura own all of the apples? No.
John bought both of the cars. Did John buy all of the cars? Yes.
Ann noticed most of the bottles. Did Ann notice three of the bottles? Maybe.
John noticed all of the signs. Did John notice some of the signs?", No.,0
4,all-all,"Adam sold two of the rings. Did Adam sell all of the rings? Maybe.
Laura owned none of the apples. Did Laura own all of the apples? No.
John bought both of the cars. Did John buy all of the cars? Yes.
Ann noticed most of the bottles. Did Ann notice three of the bottles? Maybe.
Sally noticed all of the sweaters. Did Sally notice all of the sweaters?", Yes.,1
4,some-some,"Adam sold two of the rings. Did Adam sell all of the rings? Maybe.
Laura owned none of the apples. Did Laura own all of the apples? No.
John bought both of the cars. Did John buy all of the cars? Yes.
Ann noticed most of the bottles. Did Ann notice three of the bottles? Maybe.
Sidney wanted some of the snacks. Did Sidney want some of the snacks?", Yes.,1
4,some-all,"Bill sold half of the toys. Did Bill sell half of the toys? Yes.
Adam had two of the bottles. Did Adam have all of the bottles? Maybe.
Laura purchased most of the rings. Did Laura purchase none of the rings? No.
Robin ate most of the bagels. Did Robin eat three of the bagels? Maybe.
John had some of the keyrings. Did John have all of the keyrings?", No.,1
4,all-some,"Bill sold half of the toys. Did Bill sell half of the toys? Yes.
Adam had two of the bottles. Did Adam have all of the bottles? Maybe.
Laura purchased most of the rings. Did Laura purchase none of the rings? No.
Robin ate most of the bagels. Did Robin eat three of the bagels? Maybe.
The teacher purchased all of the hats. Did the teacher purchase some of the hats?", No.,0
4,all-all,"Bill sold half of the toys. Did Bill sell half of the toys? Yes.
Adam had two of the bottles. Did Adam have all of the bottles? Maybe.
Laura purchased most of the rings. Did Laura purchase none of the rings? No.
Robin ate most of the bagels. Did Robin eat three of the bagels? Maybe.
Jim sold all of the snacks. Did Jim sell all of the snacks?", Yes.,1
4,some-some,"Bill sold half of the toys. Did Bill sell half of the toys? Yes.
Adam had two of the bottles. Did Adam have all of the bottles? Maybe.
Laura purchased most of the rings. Did Laura purchase none of the rings? No.
Robin ate most of the bagels. Did Robin eat three of the bagels? Maybe.
Michael owned some of the pretzels. Did Michael own some of the pretzels?", Yes.,1
4,some-all,"Adam ate most of the oranges. Did Adam eat three of the oranges? Maybe.
Robin noticed most of the apples. Did Robin notice none of the apples? No.
Jim wanted half of the oranges. Did Jim want half of the oranges? Yes.
Laura owned most of the pretzels. Did Laura own three of the pretzels? Maybe.
Laura noticed some of the sandwiches. Did Laura notice all of the sandwiches?", No.,1
4,all-some,"Adam ate most of the oranges. Did Adam eat three of the oranges? Maybe.
Robin noticed most of the apples. Did Robin notice none of the apples? No.
Jim wanted half of the oranges. Did Jim want half of the oranges? Yes.
Laura owned most of the pretzels. Did Laura own three of the pretzels? Maybe.
The actor ordered all of the snacks. Did the actor order some of the snacks?", No.,0
4,all-all,"Adam ate most of the oranges. Did Adam eat three of the oranges? Maybe.
Robin noticed most of the apples. Did Robin notice none of the apples? No.
Jim wanted half of the oranges. Did Jim want half of the oranges? Yes.
Laura owned most of the pretzels. Did Laura own three of the pretzels? Maybe.
Sophie ate all of the strawberries. Did Sophie eat all of the strawberries?", Yes.,1
4,some-some,"Adam ate most of the oranges. Did Adam eat three of the oranges? Maybe.
Robin noticed most of the apples. Did Robin notice none of the apples? No.
Jim wanted half of the oranges. Did Jim want half of the oranges? Yes.
Laura owned most of the pretzels. Did Laura own three of the pretzels? Maybe.
Sophie liked some of the cupcakes. Did Sophie like some of the cupcakes?", Yes.,1
4,some-all,"Lucy owned two of the keyrings. Did Lucy own two of the keyrings? Yes.
Sidney wanted most of the bottles. Did Sidney want three of the bottles? Maybe.
Two of the shirts are blue. Are half of the shirts blue? Maybe.
Jo saw all of the umbrellas. Did Jo see none of the umbrellas? No.
The actress ate some of the churros. Did the actress eat all of the churros?", No.,1
4,all-some,"Lucy owned two of the keyrings. Did Lucy own two of the keyrings? Yes.
Sidney wanted most of the bottles. Did Sidney want three of the bottles? Maybe.
Two of the shirts are blue. Are half of the shirts blue? Maybe.
Jo saw all of the umbrellas. Did Jo see none of the umbrellas? No.
All of the burgers are delicious. Are some of the burgers delicious?", Yes.,1
4,all-all,"Lucy owned two of the keyrings. Did Lucy own two of the keyrings? Yes.
Sidney wanted most of the bottles. Did Sidney want three of the bottles? Maybe.
Two of the shirts are blue. Are half of the shirts blue? Maybe.
Jo saw all of the umbrellas. Did Jo see none of the umbrellas? No.
Adam ate all of the pancakes. Did Adam eat all of the pancakes?", Yes.,1
4,some-some,"Lucy owned two of the keyrings. Did Lucy own two of the keyrings? Yes.
Sidney wanted most of the bottles. Did Sidney want three of the bottles? Maybe.
Two of the shirts are blue. Are half of the shirts blue? Maybe.
Jo saw all of the umbrellas. Did Jo see none of the umbrellas? No.
Mark noticed some of the sandwiches. Did Mark notice some of the sandwiches?", Yes.,1
4,some-all,"Lucy noticed two of the pancakes. Did Lucy notice half of the pancakes? Maybe.
The man ate some of the sandwiches. Did the man eat more than one of the sandwiches? Yes.
Sidney had most of the shirts. Did Sidney have three of the shirts? Maybe.
Jim purchased all of the pancakes. Did Jim purchase none of the pancakes? No.
Some of the keyrings are orange. Are all of the keyrings orange?", No.,1
4,all-some,"Lucy noticed two of the pancakes. Did Lucy notice half of the pancakes? Maybe.
The man ate some of the sandwiches. Did the man eat more than one of the sandwiches? Yes.
Sidney had most of the shirts. Did Sidney have three of the shirts? Maybe.
Jim purchased all of the pancakes. Did Jim purchase none of the pancakes? No.
The actor ate all of the apples. Did the actor eat some of the apples?", Yes.,1
4,all-all,"Lucy noticed two of the pancakes. Did Lucy notice half of the pancakes? Maybe.
The man ate some of the sandwiches. Did the man eat more than one of the sandwiches? Yes.
Sidney had most of the shirts. Did Sidney have three of the shirts? Maybe.
Jim purchased all of the pancakes. Did Jim purchase none of the pancakes? No.
Lucy saw all of the cars. Did Lucy see all of the cars?", Yes.,1
4,some-some,"Lucy noticed two of the pancakes. Did Lucy notice half of the pancakes? Maybe.
The man ate some of the sandwiches. Did the man eat more than one of the sandwiches? Yes.
Sidney had most of the shirts. Did Sidney have three of the shirts? Maybe.
Jim purchased all of the pancakes. Did Jim purchase none of the pancakes? No.
The teacher ordered some of the sandwiches. Did the teacher order some of the sandwiches?", Yes.,1
4,some-all,"Jim ordered most of the chocolates. Did Jim order three of the chocolates? Maybe.
Some of the cars are blue. Are more than one of the cars blue? Yes.
The singer noticed several of the cherries. Did the singer notice none of the cherries? No.
Jim liked most of the strawberries. Did Jim like three of the strawberries? Maybe.
Some of the shirts are red. Are all of the shirts red?", No.,1
4,all-some,"Jim ordered most of the chocolates. Did Jim order three of the chocolates? Maybe.
Some of the cars are blue. Are more than one of the cars blue? Yes.
The singer noticed several of the cherries. Did the singer notice none of the cherries? No.
Jim liked most of the strawberries. Did Jim like three of the strawberries? Maybe.
Adam owned all of the sweaters. Did Adam own some of the sweaters?", No.,0
4,all-all,"Jim ordered most of the chocolates. Did Jim order three of the chocolates? Maybe.
Some of the cars are blue. Are more than one of the cars blue? Yes.
The singer noticed several of the cherries. Did the singer notice none of the cherries? No.
Jim liked most of the strawberries. Did Jim like three of the strawberries? Maybe.
Sophie wanted all of the mugs. Did Sophie want all of the mugs?", Yes.,1
4,some-some,"Jim ordered most of the chocolates. Did Jim order three of the chocolates? Maybe.
Some of the cars are blue. Are more than one of the cars blue? Yes.
The singer noticed several of the cherries. Did the singer notice none of the cherries? No.
Jim liked most of the strawberries. Did Jim like three of the strawberries? Maybe.
Jo had some of the mugs. Did Jo have some of the mugs?", Yes.,1
4,some-all,"Bill ordered half of the mugs. Did Bill order three of the mugs? Maybe.
The teacher wanted several of the oranges. Did the teacher want none of the oranges? No.
The actress owned most of the cars. Did the actress own three of the cars? Maybe.
The actress got three of the rings. Did the actress get more than two of the rings? Yes.
Bill spotted some of the hats. Did Bill spot all of the hats?", No.,1
4,all-some,"Bill ordered half of the mugs. Did Bill order three of the mugs? Maybe.
The teacher wanted several of the oranges. Did the teacher want none of the oranges? No.
The actress owned most of the cars. Did the actress own three of the cars? Maybe.
The actress got three of the rings. Did the actress get more than two of the rings? Yes.
Bill got all of the snacks. Did Bill get some of the snacks?", No.,0
4,all-all,"Bill ordered half of the mugs. Did Bill order three of the mugs? Maybe.
The teacher wanted several of the oranges. Did the teacher want none of the oranges? No.
The actress owned most of the cars. Did the actress own three of the cars? Maybe.
The actress got three of the rings. Did the actress get more than two of the rings? Yes.
Adam noticed all of the performers. Did Adam notice all of the performers?", Yes.,1
4,some-some,"Bill ordered half of the mugs. Did Bill order three of the mugs? Maybe.
The teacher wanted several of the oranges. Did the teacher want none of the oranges? No.
The actress owned most of the cars. Did the actress own three of the cars? Maybe.
The actress got three of the rings. Did the actress get more than two of the rings? Yes.
Jim purchased some of the tickets. Did Jim purchase some of the tickets?", Yes.,1
4,some-all,"The actor ordered most of the tickets. Did the actor order three of the tickets? Maybe.
Mark liked most of the cakes. Did Mark like none of the cakes? No.
Two of the bagels are expensive. Are all of the bagels expensive? Maybe.
The actor wanted three of the chocolates. Did the actor want three of the chocolates? Yes.
Adam had some of the snacks. Did Adam have all of the snacks?", No.,1
4,all-some,"The actor ordered most of the tickets. Did the actor order three of the tickets? Maybe.
Mark liked most of the cakes. Did Mark like none of the cakes? No.
Two of the bagels are expensive. Are all of the bagels expensive? Maybe.
The actor wanted three of the chocolates. Did the actor want three of the chocolates? Yes.
Mary had all of the pancakes. Did Mary have some of the pancakes?", No.,0
4,all-all,"The actor ordered most of the tickets. Did the actor order three of the tickets? Maybe.
Mark liked most of the cakes. Did Mark like none of the cakes? No.
Two of the bagels are expensive. Are all of the bagels expensive? Maybe.
The actor wanted three of the chocolates. Did the actor want three of the chocolates? Yes.
Sam spotted all of the shirts. Did Sam spot all of the shirts?", Yes.,1
4,some-some,"The actor ordered most of the tickets. Did the actor order three of the tickets? Maybe.
Mark liked most of the cakes. Did Mark like none of the cakes? No.
Two of the bagels are expensive. Are all of the bagels expensive? Maybe.
The actor wanted three of the chocolates. Did the actor want three of the chocolates? Yes.
Sam ordered some of the candles. Did Sam order some of the candles?", Yes.,1
